ROI,Area,Mean,Min,Max,MinThr,MaxThr
0039-0063-0754,411.354,451.166,0,4829,0,65535
0039-0064-0797,267.869,137.101,0,2625,0,65535
0039-0065-0804,323.055,537.572,0,4829,0,65535
0039-0066-0801,295.674,757.103,0,8169,0,65535
0039-0067-0807,291.217,7.453,0,1764,0,65535
0039-0068-0827,198.885,3837.895,0,9719,0,65535
0039-0069-0847,458.263,346.937,0,3899,0,65535
0039-0070-0848,287.821,121.726,0,3555,0,65535
0039-0071-0863,304.801,2515.946,0,8376,0,65535
0039-0072-0879,330.484,1181.303,0,6379,0,65535
0039-0073-0883,366.993,65.909,0,2178,0,65535
0039-0074-0886,280.392,96.792,0,3348,0,65535
0039-0075-0925,353.62,637.677,0,6585,0,65535
0039-0076-0945,290.792,92.409,0,3934,0,65535
0039-0077-0963,261.713,499.232,0,5036,0,65535
0039-0078-0974,284.849,1635.676,0,8169,0,65535
0039-0079-0990,298.646,103.341,0,4760,0,65535
0039-0080-0994,266.383,2.562,0,835,0,65535
0039-0081-0995,287.184,91.647,0,2591,0,65535
0039-0082-1006,383.973,68.197,0,2970,0,65535
0039-0083-1003,231.36,151.558,0,5346,0,65535
0040-0001-0016,170.867,3025.216,0,10855,0,65535
0040-0002-0048,253.86,610.079,0,6999,0,65535
0040-0003-0082,269.567,1324.807,0,9960,0,65535
0040-0004-0089,269.567,682.104,0,5415,0,65535
0040-0005-0117,235.393,1826.369,0,9271,0,65535
0040-0006-0130,439.16,2844.668,0,9650,0,65535
0040-0007-0137,252.374,1588.639,0,12440,0,65535
0040-0008-0147,213.318,1098.081,0,11820,0,65535
0040-0009-0157,295.462,2172.544,0,8583,0,65535
0040-0010-0191,381.426,1210.912,0,7205,0,65535
0040-0011-0206,318.386,2315.579,0,10063,0,65535
0040-0012-0246,269.354,235.442,0,4519,0,65535
0040-0013-0265,403.501,258.158,0,6448,0,65535
0040-0014-0300,441.283,337.598,0,5036,0,65535
0040-0015-0310,525.549,2635.642,0,11338,0,65535
0040-0016-0310,469.088,3430.88,0,15780,0,65535
0040-0017-0320,437.462,1043.949,0,8445,0,65535
0040-0018-0332,422.392,9.208,0,4726,0,65535
0040-0019-0337,240.275,2136.671,0,10442,0,65535
0040-0020-0347,276.147,93.644,0,3796,0,65535
0040-0021-0346,265.746,174.656,0,5208,0,65535
0040-0022-0379,320.933,354.886,0,3727,0,65535
0040-0023-0400,444.254,474.938,0,7791,0,65535
0040-0024-0401,370.177,543.692,0,5724,0,65535
0040-0025-0410,475.668,1981.944,0,12543,0,65535
0040-0026-0414,429.396,718.013,0,5552,0,65535
0040-0027-0436,342.795,703.087,0,5621,0,65535
0040-0028-0442,340.885,347.017,0,4485,0,65535
0040-0029-0508,340.248,3537.357,0,25697,0,65535
0040-0030-0503,256.194,120.774,0,3934,0,65535
0040-0031-0528,383.761,2743.866,0,15126,0,65535
0040-0032-0531,360.2,1970.603,0,16331,0,65535
0040-0033-0526,278.694,170.819,0,4003,0,65535
0040-0034-0533,383.124,1698.565,0,9685,0,65535
0040-0035-0608,293.976,1499.022,0,10477,0,65535
0040-0036-0613,292.915,747.71,0,4106,0,65535
0040-0037-0614,305.65,48.153,0,4072,0,65535
0040-0038-0638,367.629,972.853,0,7997,0,65535
0040-0039-0673,489.89,891.813,0,9030,0,65535
0040-0040-0682,277.208,123.4,0,4072,0,65535
0040-0041-0715,343.644,23.078,0,3762,0,65535
0040-0042-0731,528.945,786.752,0,6448,0,65535
0040-0043-0748,378.879,3407.778,0,11889,0,65535
0040-0044-0770,364.87,607.553,0,9891,0,65535
0040-0045-0791,277.208,676.021,0,9581,0,65535
0040-0046-0793,296.948,860.737,0,9168,0,65535
0040-0047-0801,340.461,2393.458,0,13679,0,65535
0040-0048-0824,405.411,214.719,0,6379,0,65535
0040-0049-0830,368.478,738.027,0,6138,0,65535
0040-0050-0833,331.546,265.531,0,5070,0,65535
0040-0051-0857,493.073,3100.973,0,15504,0,65535
0040-0052-0859,400.317,439.123,0,5931,0,65535
0040-0053-0865,379.516,278.164,0,5587,0,65535
0040-0054-0876,424.727,247.889,0,5931,0,65535
0040-0055-0902,303.74,41.952,0,3280,0,65535
0040-0056-0912,288.67,103.091,0,6930,0,65535
0040-0057-0940,361.899,523.638,0,6930,0,65535
0040-0058-0979,325.39,1943.36,0,7963,0,65535
0040-0059-0997,367.417,1030.039,0,7722,0,65535
0040-0060-0998,278.694,497.852,0,6379,0,65535
0040-0061-1016,378.667,752.635,0,10029,0,65535
0040-0062-1018,237.728,0,0,0,0,65535
0041-0001-0032,281.878,0.349,0,387,0,65535
0041-0002-0038,223.931,40.904,0,3176,0,65535
0041-0003-0049,527.884,78.865,0,3004,0,65535
0041-0004-0066,307.561,2545.145,0,8789,0,65535
0041-0005-0088,282.09,433.825,0,5862,0,65535
0041-0006-0086,232.422,194.044,0,6034,0,65535
0041-0007-0109,257.892,452.464,0,5449,0,65535
0041-0008-0118,322.843,2486.034,0,11682,0,65535
0041-0009-0111,219.898,762.193,0,8927,0,65535
0041-0010-0143,336.215,48.987,0,2556,0,65535
0041-0011-0152,311.806,320.494,0,4140,0,65535
0041-0012-0151,303.316,251.92,0,3796,0,65535
0041-0013-0175,465.905,3593.342,0,14230,0,65535
0041-0014-0178,337.064,181.475,0,3073,0,65535
0041-0015-0174,243.034,468.066,0,5070,0,65535
0041-0016-0183,308.834,386.079,0,4450,0,65535
0041-0017-0193,375.483,588.339,0,7687,0,65535
0041-0018-0220,250.888,5.072,0,1144,0,65535
0041-0019-0229,264.048,215.391,0,5656,0,65535
0041-0020-0257,290.792,383.225,0,3899,0,65535
0041-0021-0298,298.221,2435.92,0,8617,0,65535
0041-0022-0315,279.543,1234,0,7963,0,65535
0041-0023-0315,223.931,751.709,0,6138,0,65535
0041-0024-0346,475.456,239.18,0,6585,0,65535
0041-0025-0335,350.224,1437.788,0,9822,0,65535
0041-0026-0339,291.429,0.106,0,146,0,65535
0041-0027-0400,358.927,776.707,0,7928,0,65535
0041-0028-0446,553.142,4461.969,0,11682,0,65535
0041-0029-0466,600.051,109.672,0,6551,0,65535
0041-0030-0488,712.123,204.307,0,7446,0,65535
0041-0031-0496,636.984,1457.304,0,9134,0,65535
0041-0032-0520,535.1,1275.562,0,7412,0,65535
0041-0033-0549,401.166,650.713,0,5518,0,65535
0041-0034-0576,286.972,1104.689,0,6207,0,65535
0041-0035-0580,299.283,10.904,0,2005,0,65535
0041-0036-0583,318.174,387.709,0,4760,0,65535
0041-0037-0618,287.184,14.177,0,2488,0,65535
0041-0038-0662,429.184,1800.315,0,9306,0,65535
0041-0039-0680,379.728,1389.738,0,10270,0,65535
0041-0040-0680,425.363,2967.588,0,17054,0,65535
0041-0041-0697,426.637,643.547,0,6310,0,65535
0041-0042-0686,153.25,250.942,0,4003,0,65535
0041-0043-0693,264.685,589.55,0,8376,0,65535
0041-0044-0716,321.145,1523.475,0,10649,0,65535
0041-0045-0749,248.978,2729.978,0,9995,0,65535
0041-0046-0781,249.19,1196.724,0,9271,0,65535
0041-0047-0800,242.822,2315.861,0,14919,0,65535
0041-0048-0807,323.268,409.227,0,4864,0,65535
0041-0049-0928,329.423,1578.27,0,13197,0,65535
0041-0050-0968,397.345,48.376,0,6689,0,65535
0041-0051-0970,596.23,2811.672,0,14609,0,65535
0041-0052-0963,287.396,6.041,0,2384,0,65535
0041-0053-0965,259.378,338.109,0,4175,0,65535
0041-0054-0966,252.798,2504.039,0,13507,0,65535
0041-0055-0983,300.344,287.078,0,5380,0,65535
0041-0056-1019,237.94,106.726,0,2729,0,65535
0041-0057-1023,175.112,1286.297,0,6034,0,65535
0041-0058-1023,160.466,280.989,0,4381,0,65535
0041-0059-1030,106.978,15.456,0,1420,0,65535
0042-0001-0017,271.265,1774.618,0,6654,0,65535
0042-0002-0094,513.238,6.907,0,15849,0,65535
0042-0003-0078,230.087,370.983,0,5346,0,65535
0042-0004-0076,227.752,72.328,0,2591,0,65535
0042-0005-0104,291.005,736.969,0,7446,0,65535
0042-0006-0113,434.49,527.125,0,6379,0,65535
0042-0007-0119,235.393,40.589,0,2178,0,65535
0042-0008-0131,206.314,266.8,0,3142,0,65535
0042-0009-0180,194.428,698.473,0,4967,0,65535
0042-0010-0198,324.117,63.525,0,3004,0,65535
0042-0011-0246,452.532,1361.039,0,7171,0,65535
0042-0012-0251,526.61,601.346,0,6344,0,65535
0042-0013-0243,271.477,893.876,0,6275,0,65535
0042-0014-0268,270.416,481.14,0,4381,0,65535
0042-0015-0302,217.988,552.265,0,6000,0,65535
0042-0016-0310,315.839,177.019,0,3589,0,65535
0042-0017-0308,267.02,33.742,0,1386,0,65535
0042-0018-0346,372.936,737.965,0,5587,0,65535
0042-0019-0346,123.534,713.902,0,3934,0,65535
0042-0020-0393,324.966,261.941,0,4037,0,65535
0042-0021-0393,228.601,734.302,0,5518,0,65535
0042-0022-0393,386.308,1884.916,0,7687,0,65535
0042-0023-0410,312.655,816.005,0,5483,0,65535
0042-0024-0408,253.86,1894.219,0,8927,0,65535
0042-0025-0419,310.32,784.344,0,8376,0,65535
0042-0026-0477,442.556,1234.892,0,6895,0,65535
0042-0027-0493,306.075,30.842,0,3073,0,65535
0042-0028-0507,393.525,2155.201,0,9065,0,65535
0042-0029-0502,294.401,454.275,0,4657,0,65535
0042-0030-0549,282.514,663.32,0,6069,0,65535
0042-0031-0568,410.718,628.44,0,6792,0,65535
0042-0032-0596,262.138,6136.883,0,18431,0,65535
0042-0033-0610,288.882,311.29,0,4967,0,65535
0042-0034-0632,316.475,454.376,0,5277,0,65535
0042-0035-0631,247.492,277.535,0,3589,0,65535
0042-0036-0631,319.235,38.839,0,2040,0,65535
0042-0037-0642,557.6,9.869,0,2040,0,65535
0042-0038-0644,317.325,4.748,0,1076,0,65535
0042-0039-0663,285.698,616.527,0,4864,0,65535
0042-0040-0704,359.988,77.755,0,2832,0,65535
0042-0041-0725,487.979,2987.443,0,11338,0,65535
0042-0042-0736,319.235,190.867,0,3658,0,65535
0042-0043-0752,406.048,324.064,0,3762,0,65535
0042-0044-0778,310.957,305.278,0,3176,0,65535
0042-0045-0798,287.184,342.484,0,4209,0,65535
0042-0046-0831,466.754,135.752,0,2453,0,65535
0042-0047-0885,478.64,500.753,0,4760,0,65535
0042-0048-0928,275.722,363.188,0,15780,0,65535
0042-0049-0937,332.607,840.273,0,4657,0,65535
0042-0050-0991,606.843,28.483,0,3004,0,65535
0042-0051-0981,260.227,60.273,0,2556,0,65535
0042-0052-1009,382.487,77.9,0,2970,0,65535
0042-0053-1025,177.872,132.438,0,4003,0,65535
0043-0001-0028,456.565,5380.66,0,17639,0,65535
0043-0002-0140,399.468,1064.897,0,10614,0,65535
0043-0003-0133,258.742,3078.169,0,11200,0,65535
0043-0004-0149,418.359,20.676,0,3486,0,65535
0043-0005-0154,384.822,1485.22,0,7377,0,65535
0043-0006-0162,473.546,507.42,0,5242,0,65535
0043-0007-0164,408.595,1394.781,0,9719,0,65535
0043-0008-0169,235.181,2791.336,0,11131,0,65535
0043-0009-0182,348.951,818.086,0,6207,0,65535
0043-0010-0257,273.6,148.661,0,8169,0,65535
0043-0011-0280,280.604,945.832,0,8858,0,65535
0043-0012-0334,369.752,1591.865,0,8514,0,65535
0043-0013-0358,383.973,446.287,0,4485,0,65535
0043-0014-0413,342.371,5022.433,0,20739,0,65535
0043-0015-0429,420.694,1919.902,0,8135,0,65535
0043-0016-0434,428.335,2809.592,0,14024,0,65535
0043-0017-0429,279.33,775.48,0,7377,0,65535
0043-0018-0473,418.996,4245.382,0,16469,0,65535
0043-0019-0529,397.77,677.963,0,7171,0,65535
0043-0020-0566,255.558,1462.283,0,10924,0,65535
0043-0021-0615,413.689,1493.88,0,8135,0,65535
0043-0022-0646,325.178,164.492,0,3693,0,65535
0043-0023-0762,458.263,1722.526,0,8032,0,65535
0043-0024-0777,331.333,1913.001,0,10132,0,65535
0043-0025-0793,351.073,1612.417,0,11544,0,65535
0043-0026-0798,280.179,1323.167,0,6379,0,65535
0043-0027-0804,364.021,2202.493,0,10442,0,65535
0043-0028-0819,240.487,957.047,0,6207,0,65535
0043-0029-0830,364.446,3798.97,0,21324,0,65535
0043-0030-0828,201.644,2917.552,0,12922,0,65535
0043-0031-0853,251.737,4439.578,0,20325,0,65535
0043-0032-0856,233.271,2399.414,0,11062,0,65535
0043-0033-0877,244.308,2046.827,0,10511,0,65535
0043-0034-0906,312.867,883.965,0,5621,0,65535
0043-0035-0925,389.704,1021.425,0,5931,0,65535
0043-0036-0933,363.809,1045.443,0,5552,0,65535
0043-0037-0975,328.15,98.521,0,3727,0,65535
0043-0038-0980,468.876,2911.468,0,14609,0,65535
0043-0039-0988,246.218,2016.636,0,14609,0,65535
0044-0001-0013,104.855,40.043,0,1902,0,65535
0044-0002-0016,156.009,1367.275,0,5415,0,65535
0044-0003-0017,206.526,208.997,0,2625,0,65535
0044-0004-0021,105.067,275.707,0,2625,0,65535
0044-0005-0108,287.821,53.126,0,2935,0,65535
0044-0006-0118,292.066,54.281,0,2935,0,65535
0044-0007-0182,669.035,644.582,0,6826,0,65535
0044-0008-0243,372.724,372.282,0,4864,0,65535
0044-0009-0259,307.348,1110.019,0,8961,0,65535
0044-0010-0293,260.44,394.956,0,3280,0,65535
0044-0011-0321,301.83,1076.186,0,10029,0,65535
0044-0012-0319,332.183,2211.572,0,8204,0,65535
0044-0013-0339,388.006,1838.426,0,7412,0,65535
0044-0014-0346,269.779,323.415,0,4726,0,65535
0044-0015-0359,396.072,1650.128,0,6930,0,65535
0044-0016-0412,503.686,1213.471,0,7481,0,65535
0044-0017-0477,442.344,1553.928,0,7997,0,65535
0044-0018-0491,301.617,1502.691,0,6482,0,65535
0044-0019-0502,499.866,2048.781,0,9340,0,65535
0044-0020-0500,352.771,819.892,0,7722,0,65535
0044-0021-0538,263.836,1189.192,0,7102,0,65535
0044-0022-0562,349.588,828.574,0,5966,0,65535
0044-0023-0567,333.244,1155.569,0,7343,0,65535
0044-0024-0572,469.725,1488.934,0,7928,0,65535
0044-0025-0606,580.736,938.864,0,7274,0,65535
0044-0026-0606,352.984,735.855,0,5277,0,65535
0044-0027-0656,432.792,2324.745,0,9581,0,65535
0044-0028-0677,349.8,1280.165,0,6861,0,65535
0044-0029-0685,317.325,164.896,0,2866,0,65535
0044-0030-0696,469.725,2068.172,0,8445,0,65535
0044-0031-0694,346.828,242.305,0,5552,0,65535
0044-0032-0750,502.625,1511.609,0,8927,0,65535
0044-0033-0752,304.165,77.47,0,18121,0,65535
0044-0034-0791,400.317,755.894,0,7240,0,65535
0044-0035-0800,313.716,316.254,0,3934,0,65535
0044-0036-0850,448.924,819.679,0,5242,0,65535
0044-0037-0852,289.094,1440.628,0,7171,0,65535
0044-0038-0902,576.278,1475.5,0,8135,0,65535
0044-0039-0881,399.468,550.509,0,5036,0,65535
0044-0040-0901,423.665,407.431,0,4864,0,65535
0044-0041-0936,335.154,243.687,0,4175,0,65535
0044-0042-0976,423.878,1495.469,0,10821,0,65535
0044-0043-1017,250.888,256.01,0,4003,0,65535
0045-0001-0019,196.338,1444.07,0,9065,0,65535
0045-0002-0025,354.47,90.213,0,4140,0,65535
0045-0003-0043,270.628,30.931,0,2384,0,65535
0045-0004-0052,304.801,163.83,0,4829,0,65535
0045-0005-0064,346.191,281.055,0,4347,0,65535
0045-0006-0077,347.041,114.415,0,4244,0,65535
0045-0007-0090,155.372,221.348,0,3486,0,65535
0045-0008-0136,456.141,1734.51,0,9444,0,65535
0045-0009-0142,375.483,82.806,0,3934,0,65535
0045-0010-0142,340.036,905.443,0,6310,0,65535
0045-0011-0138,286.335,19.57,0,3038,0,65535
0045-0012-0160,322.843,217.431,0,3658,0,65535
0045-0013-0155,144.123,209.82,0,2694,0,65535
0045-0014-0169,476.093,366.534,0,6069,0,65535
0045-0015-0198,307.773,301.623,0,6344,0,65535
0045-0016-0295,442.132,1512.915,0,6275,0,65535
0045-0017-0299,453.381,1314.29,0,8169,0,65535
0045-0018-0348,325.603,1397.737,0,8307,0,65535
0045-0019-0428,302.466,1256.303,0,6275,0,65535
0045-0020-0438,409.656,1340.865,0,8032,0,65535
0045-0021-0475,649.932,2749.849,0,11165,0,65535
0045-0022-0483,435.127,3083.462,0,12956,0,65535
0045-0023-0480,297.372,1179.495,0,6344,0,65535
0045-0024-0521,467.178,2318.799,0,10787,0,65535
0045-0025-0558,197.611,3718.696,0,8583,0,65535
0045-0026-0580,350.861,2060.619,0,9960,0,65535
0045-0027-0614,357.017,797.919,0,5897,0,65535
0045-0028-0654,317.112,1811.833,0,8066,0,65535
0045-0029-0679,333.244,831.236,0,7446,0,65535
0045-0030-0685,465.056,463.921,0,5656,0,65535
0045-0031-0759,308.622,3148.693,0,12164,0,65535
0045-0032-0789,415.6,677.847,0,13369,0,65535
0045-0033-0828,322.206,1755.907,0,7309,0,65535
0045-0034-0842,480.338,3106.464,0,11992,0,65535
0045-0035-0849,302.891,657.632,0,6172,0,65535
0045-0036-0941,458.9,3361.726,0,11957,0,65535
0045-0037-1004,485.22,308.201,0,4864,0,65535
0045-0038-1009,393.737,1009.347,0,5724,0,65535
0045-0039-1012,442.556,201.862,0,4898,0,65535
0045-0040-1019,337.277,69.067,0,2832,0,65535
0045-0041-1020,227.115,1963.283,0,10236,0,65535
0046-0001-0017,231.573,1540.039,0,7171,0,65535
0046-0002-0048,615.121,3367.693,0,9340,0,65535
0046-0003-0027,244.945,1879.053,0,8893,0,65535
0046-0004-0042,284.849,405.745,0,3658,0,65535
0046-0005-0060,287.608,6248.865,0,14024,0,65535
0046-0006-0091,372.511,2555.566,0,8445,0,65535
0046-0007-0094,249.827,186.14,0,4450,0,65535
0046-0008-0108,485.857,162.537,0,5070,0,65535
0046-0009-0187,509.63,4004.631,0,16675,0,65535
0046-0010-0198,357.017,3743.798,0,65535,0,65535
0046-0011-0219,456.353,4892.808,0,18810,0,65535
0046-0012-0228,355.743,4414.335,0,12853,0,65535
0046-0013-0244,340.248,5226.551,0,17329,0,65535
0046-0014-0253,387.157,2383.651,0,8548,0,65535
0046-0015-0289,596.443,1975.719,0,11062,0,65535
0046-0016-0288,263.199,1488.056,0,8342,0,65535
0046-0017-0317,370.601,4372.762,0,17123,0,65535
0046-0018-0415,427.91,3009.823,0,9995,0,65535
0046-0019-0449,347.677,1576.937,0,7963,0,65535
0046-0020-0447,266.383,1704.398,0,7584,0,65535
0046-0021-0484,332.395,264.978,0,4519,0,65535
0046-0022-0551,437.038,1993.432,0,9203,0,65535
0046-0023-0585,389.28,2687.324,0,10924,0,65535
0046-0024-0631,265.958,330.88,0,3555,0,65535
0046-0025-0646,297.372,3454.331,0,9616,0,65535
0046-0026-0649,364.658,2518.634,0,9719,0,65535
0046-0027-0655,269.142,2479.014,0,7860,0,65535
0046-0028-0677,349.8,2109.875,0,6344,0,65535
0046-0029-0672,261.289,3434.25,0,8824,0,65535
0046-0030-0688,258.742,3701.692,0,13886,0,65535
0046-0031-0696,586.467,4452.169,0,16469,0,65535
0046-0032-0711,302.891,3448.62,0,15711,0,65535
0046-0033-0706,247.704,1199.427,0,5621,0,65535
0046-0034-0711,287.184,1409.849,0,6826,0,65535
0046-0035-0765,283.363,1843.613,0,7963,0,65535
0046-0036-0771,485.008,588.572,0,18776,0,65535
0046-0037-0815,501.988,1416.405,0,7171,0,65535
0047-0001-0210,301.83,2594.353,0,11544,0,65535
0047-0002-0244,359.139,2002.723,0,7928,0,65535
0047-0003-0271,446.801,3253.636,0,15745,0,65535
0047-0004-0295,255.345,1129.369,0,6379,0,65535
0047-0005-0327,399.468,897.867,0,5070,0,65535
0047-0006-0351,253.435,285.272,0,4623,0,65535
0047-0007-0388,260.44,768.036,0,5483,0,65535
0047-0008-0421,358.715,202.269,0,4795,0,65535
0047-0009-0446,441.707,1856.096,0,9134,0,65535
0047-0010-0450,393.1,124.413,0,3280,0,65535
0047-0011-0473,210.559,3317.325,0,9512,0,65535
0047-0012-0505,202.706,3767.946,0,11234,0,65535
0047-0013-0517,313.504,365.932,0,3211,0,65535
0047-0014-0522,276.996,2155.066,0,9134,0,65535
0047-0015-0545,503.899,1815.402,0,8961,0,65535
0047-0016-0571,548.897,4626.038,0,16193,0,65535
0047-0017-0590,219.474,3640.232,0,10201,0,65535
0047-0018-0609,223.931,5574.004,0,14816,0,65535
0047-0019-0609,285.061,40.601,0,2384,0,65535
0047-0020-0615,282.514,2368.177,0,14712,0,65535
0047-0021-0638,297.797,5048.982,0,15435,0,65535
0047-0022-0640,285.486,2050.039,0,9547,0,65535
0047-0023-0662,289.307,683.547,0,6069,0,65535
0047-0024-0677,294.188,98.905,0,2729,0,65535
0047-0025-0692,350.649,1957.871,0,11303,0,65535
0047-0026-0690,299.707,1653.277,0,6792,0,65535
0047-0027-0696,391.402,1928.437,0,7274,0,65535
0047-0028-0777,340.461,7357.034,0,17915,0,65535
0047-0029-0821,417.085,1144.77,0,6689,0,65535
0047-0030-0876,337.701,1816.938,0,10063,0,65535
0047-0031-0887,521.94,1393.419,0,9753,0,65535
0047-0032-0906,329.848,2321.468,0,11923,0,65535
0047-0033-0957,320.721,925.248,0,9719,0,65535
0047-0034-1008,526.822,2355.046,0,8824,0,65535
0047-0035-1014,259.378,180.682,0,3004,0,65535
0048-0001-0018,212.045,532.779,0,4106,0,65535
0048-0002-0015,109.312,2589.672,0,7171,0,65535
0048-0003-0016,224.356,3865.4,284,7963,0,65535
0048-0004-0029,294.188,3151.565,0,11234,0,65535
0048-0005-0028,117.166,4031.647,215,13128,0,65535
0048-0006-0043,318.81,5596.575,0,15642,0,65535
0048-0007-0035,122.26,4340.583,1213,9030,0,65535
0048-0008-0044,297.797,71.691,0,2040,0,65535
0048-0009-0059,407.534,2958.783,0,8514,0,65535
0048-0010-0056,304.801,4717.879,284,10683,0,65535
0048-0011-0052,162.589,1750.928,0,6620,0,65535
0048-0012-0055,230.087,4249.055,0,9134,0,65535
0048-0013-0070,181.48,1864.954,0,6620,0,65535
0048-0014-0096,407.322,3444.158,0,7687,0,65535
0048-0015-0087,259.166,4316.298,0,12405,0,65535
0048-0016-0104,270.628,908.116,0,5346,0,65535
0048-0017-0109,308.834,229.871,0,5139,0,65535
0048-0018-0131,707.665,12002.412,0,63543,0,65535
0048-0019-0122,291.005,797.801,0,7618,0,65535
0048-0020-0139,379.091,6322.148,0,16985,0,65535
0048-0021-0144,320.508,729.169,0,4485,0,65535
0048-0022-0159,860.915,5727.7,0,17054,0,65535
0048-0023-0156,473.758,2416.572,0,7997,0,65535
0048-0024-0203,533.402,4549.506,0,11372,0,65535
0048-0025-0217,358.927,4013.862,0,10787,0,65535
0048-0026-0227,305.226,2577.585,0,10993,0,65535
0048-0027-0275,270.84,5070.151,0,12543,0,65535
0048-0028-0287,245.369,914.483,0,4623,0,65535
0048-0029-0302,522.789,5043.185,0,12990,0,65535
0048-0030-0315,255.77,977.833,0,6172,0,65535
0048-0031-0311,182.117,1851.501,0,5759,0,65535
0048-0032-0355,577.976,2519.72,0,9340,0,65535
0048-0033-0346,284.637,3372.399,0,11613,0,65535
0048-0034-0348,268.93,1265.767,0,7653,0,65535
0048-0035-0358,321.145,3239.562,0,9547,0,65535
0048-0036-0377,471.848,4678.194,0,16469,0,65535
0048-0037-0373,253.647,952.866,0,4726,0,65535
0048-0038-0384,287.821,1494.26,0,6551,0,65535
0048-0039-0403,262.138,671.347,0,4072,0,65535
0048-0040-0406,302.679,1117.992,0,6069,0,65535
0048-0041-0426,655.238,4999.35,0,17777,0,65535
0048-0042-0421,298.009,1600.704,0,7687,0,65535
0048-0043-0423,289.307,1487.513,0,5587,0,65535
0048-0044-0428,310.108,3259.479,0,10167,0,65535
0048-0045-0444,343.008,2611.186,0,10855,0,65535
0048-0046-0456,448.075,1124.078,0,6275,0,65535
0048-0047-0483,125.656,3992.752,0,12026,0,65535
0048-0048-0504,440.858,449.945,0,5552,0,65535
0048-0049-0514,301.405,2732.689,0,7343,0,65535
0048-0050-0534,353.408,3190.451,0,12371,0,65535
0048-0051-0535,332.183,5866.8,0,21806,0,65535
0048-0052-0570,315.626,1735.644,0,9306,0,65535
0048-0053-0578,289.519,5629.688,0,18087,0,65535
0048-0054-0590,277.632,2912.872,0,10304,0,65535
0048-0055-0619,347.677,1224.759,0,7584,0,65535
0048-0056-0664,317.749,677.906,0,6654,0,65535
0048-0057-0704,275.298,405.297,0,5862,0,65535
0048-0058-0803,433.641,2361.391,0,8824,0,65535
0049-0001-0016,198.036,1135.115,0,11647,0,65535
0049-0002-0062,316.688,119.288,0,2178,0,65535
0049-0003-0069,387.794,15.223,0,3314,0,65535
0049-0004-0159,155.16,0,0,0,0,65535
0049-0005-0197,434.703,257.082,0,4760,0,65535
0049-0006-0258,291.429,1153.167,0,6207,0,65535
0049-0007-0300,609.39,2100.985,0,14919,0,65535
0049-0008-0294,153.462,3638.47,0,9616,0,65535
0049-0009-0303,126.293,3179.353,0,9857,0,65535
0049-0010-0329,484.371,1663.932,0,8032,0,65535
0049-0011-0348,419.208,839.977,0,5828,0,65535
0049-0012-0389,386.308,1354.912,0,6379,0,65535
0049-0013-0419,344.918,1247.855,0,10167,0,65535
0049-0014-0420,120.35,0,0,0,0,65535
0049-0015-0499,345.767,846.495,0,9030,0,65535
0049-0016-0735,500.927,135.828,0,4244,0,65535
0049-0017-0768,470.999,570.351,0,7791,0,65535
0049-0018-0904,451.259,209.516,0,14127,0,65535
0049-0019-1001,414.114,73.502,0,8479,0,65535
0049-0020-1020,204.191,0,0,0,0,65535